SA4_CODE_2016,C06_0_4_Need_asst_M,C06_0_4_Need_asst_F,C06_0_4_No_need_asst_M,C06_0_4_No_need_asst_F,C06_0_4_Need_asst_ns_M,C06_0_4_Need_asst_ns_F,C06_0_4_T_M,C06_0_4_T_F,C06_0_4_T_P,C06_5_14_Need_asst_M,C06_5_14_Need_asst_F,C06_5_14_No_need_asst_M,C06_5_14_No_need_asst_F,C06_5_14_Need_asst_ns_M,C06_5_14_Need_asst_ns_F,C06_5_14_T_M,C06_5_14_T_F,C06_5_14_T_P,C06_15_19_Need_asst_M,C06_15_19_Need_asst_F,C06_15_19_No_need_asst_M,C06_15_19_No_need_asst_F,C06_15_19_Need_asst_ns_M,C06_15_19_Need_asst_ns_F,C06_15_19_T_M,C06_15_19_T_F,C06_15_19_T_P,C06_20_24_Need_asst_M,C06_20_24_Need_asst_F,C06_20_24_No_need_asst_M,C06_20_24_No_need_asst_F,C06_20_24_Need_asst_ns_M,C06_20_24_Need_asst_ns_F,C06_20_24_T_M,C06_20_24_T_F,C06_20_24_T_P,C06_25_34_Need_asst_M,C06_25_34_Need_asst_F,C06_25_34_No_need_asst_M,C06_25_34_No_need_asst_F,C06_25_34_Need_asst_ns_M,C06_25_34_Need_asst_ns_F,C06_25_34_T_M,C06_25_34_T_F,C06_25_34_T_P,C06_35_44_Need_asst_M,C06_35_44_Need_asst_F,C06_35_44_No_need_asst_M,C06_35_44_No_need_asst_F,C06_35_44_Need_asst_ns_M,C06_35_44_Need_asst_ns_F,C06_35_44_T_M,C06_35_44_T_F,C06_35_44_T_P,C06_45_54_Need_asst_M,C06_45_54_Need_asst_F,C06_45_54_No_need_asst_M,C06_45_54_No_need_asst_F,C06_45_54_Need_asst_ns_M,C06_45_54_Need_asst_ns_F,C06_45_54_T_M,C06_45_54_T_F,C06_45_54_T_P,C06_55_64_Need_asst_M,C06_55_64_Need_asst_F,C06_55_64_No_need_asst_M,C06_55_64_No_need_asst_F,C06_55_64_Need_asst_ns_M,C06_55_64_Need_asst_ns_F,C06_55_64_T_M,C06_55_64_T_F,C06_55_64_T_P,C06_65_74_Need_asst_M,C06_65_74_Need_asst_F,C06_65_74_No_need_asst_M,C06_65_74_No_need_asst_F,C06_65_74_Need_asst_ns_M,C06_65_74_Need_asst_ns_F,C06_65_74_T_M,C06_65_74_T_F,C06_65_74_T_P,C06_75_84_Need_asst_M,C06_75_84_Need_asst_F,C06_75_84_No_need_asst_M,C06_75_84_No_need_asst_F,C06_75_84_Need_asst_ns_M,C06_75_84_Need_asst_ns_F,C06_75_84_T_M,C06_75_84_T_F,C06_75_84_T_P,C06_85o_Need_asst_M,C06_85o_Need_asst_F,C06_85o_No_need_asst_M,C06_85o_No_need_asst_F,C06_85o_Need_asst_ns_M,C06_85o_Need_asst_ns_F,C06_85o_T_M,C06_85o_T_F,C06_85o_T_P,C06_Total_Need_asst_M,C06_Total_Need_asst_F,C06_Total_No_need_asst_M,C06_Total_No_need_asst_F,C06_Total_Need_asst_ns_M,C06_Total_Need_asst_ns_F,C06_Total_T_M,C06_Total_T_F,C06_Total_T_P,C11_0_4_Need_asst_M,C11_0_4_Need_asst_F,C11_0_4_No_need_asst_M,C11_0_4_No_need_asst_F,C11_0_4_Need_asst_ns_M,C11_0_4_Need_asst_ns_F,C11_0_4_T_M,C11_0_4_T_F,C11_0_4_T_P,C11_5_14_Need_asst_M,C11_5_14_Need_asst_F,C11_5_14_No_need_asst_M,C11_5_14_No_need_asst_F,C11_5_14_Need_asst_ns_M,C11_5_14_Need_asst_ns_F,C11_5_14_T_M,C11_5_14_T_F,C11_5_14_T_P,C11_15_19_Need_asst_M,C11_15_19_Need_asst_F,C11_15_19_No_need_asst_M,C11_15_19_No_need_asst_F,C11_15_19_Need_asst_ns_M,C11_15_19_Need_asst_ns_F,C11_15_19_T_M,C11_15_19_T_F,C11_15_19_T_P,C11_20_24_Need_asst_M,C11_20_24_Need_asst_F,C11_20_24_No_need_asst_M,C11_20_24_No_need_asst_F,C11_20_24_Need_asst_ns_M,C11_20_24_Need_asst_ns_F,C11_20_24_T_M,C11_20_24_T_F,C11_20_24_T_P,C11_25_34_Need_asst_M,C11_25_34_Need_asst_F,C11_25_34_No_need_asst_M,C11_25_34_No_need_asst_F,C11_25_34_Need_asst_ns_M,C11_25_34_Need_asst_ns_F,C11_25_34_T_M,C11_25_34_T_F,C11_25_34_T_P,C11_35_44_Need_asst_M,C11_35_44_Need_asst_F,C11_35_44_No_need_asst_M,C11_35_44_No_need_asst_F,C11_35_44_Need_asst_ns_M,C11_35_44_Need_asst_ns_F,C11_35_44_T_M,C11_35_44_T_F,C11_35_44_T_P,C11_45_54_Need_asst_M,C11_45_54_Need_asst_F,C11_45_54_No_need_asst_M,C11_45_54_No_need_asst_F,C11_45_54_Need_asst_ns_M,C11_45_54_Need_asst_ns_F,C11_45_54_T_M,C11_45_54_T_F,C11_45_54_T_P,C11_55_64_Need_asst_M,C11_55_64_Need_asst_F,C11_55_64_No_need_asst_M,C11_55_64_No_need_asst_F,C11_55_64_Need_asst_ns_M,C11_55_64_Need_asst_ns_F,C11_55_64_T_M,C11_55_64_T_F,C11_55_64_T_P,C11_65_74_Need_asst_M,C11_65_74_Need_asst_F,C11_65_74_No_need_asst_M,C11_65_74_No_need_asst_F,C11_65_74_Need_asst_ns_M,C11_65_74_Need_asst_ns_F,C11_65_74_T_M,C11_65_74_T_F,C11_65_74_T_P,C11_75_84_Need_asst_M,C11_75_84_Need_asst_F,C11_75_84_No_need_asst_M,C11_75_84_No_need_asst_F,C11_75_84_Need_asst_ns_M,C11_75_84_Need_asst_ns_F,C11_75_84_T_M,C11_75_84_T_F,C11_75_84_T_P,C11_85o_Need_asst_M,C11_85o_Need_asst_F
111,137,85,9185,8623,640,613,9961,9316,19275,665,309,19841,19091,1130,983,21638,20377,42015,260,171,10606,10533,539,462,11403,11167,22568,182,162,10784,10659,711,544,11676,11357,23035,364,333,18377,19055,1085,845,19824,20234,40053,668,621,20205,21300,1114,918,21982,22844,44824,913,943,20684,21591,1079,875,22672,23404,46082,1380,1087,16709,17597,776,748,18866,19434,38299,1030,1069,10758,12177,639,636,12427,13887,26308,1618,2723,6580,8239,568,848,8766,11818,20585,844,2664,1113,1715,188,392,2144,4769,6913,8052,10159,144843,150586,8460,7865,161355,168608,329959,153,77,9867,9429,572,545,10595,10050,20643,890,385,19324,18579,852,835,21064,19796,40865,359,168,10622,10286,510,409,11496,10860,22349,235,174,11173,11298,637,493,12048,11962,24005,392,339,19704,19950,1026,817,21125,21102,42229,611,586,20419,21446,983,796,22016,22826,44839,982,1010,20889,21894,1056,902,22926,23804,46730,1463,1353,18305,19510,863,736,20641,21597,42232,1442,1370,12221,13515,605,607,14274,15499,29768,1598,2647,6615,8209,505,639,8709,11492,20202,1247,3197
112,106,40,5679,5537,471,464,6256,6047,12301,477,230,14075,13788,895,896,15442,14913,30359,170,92,7298,6791,383,380,7848,7270,15113,126,84,4935,4722,381,226,5440,5028,10466,247,165,9143,10133,617,563,10005,10861,20873,446,332,12623,14462,814,731,13880,15524,29400,724,528,15013,16243,895,794,16628,17567,34200,925,602,11928,12309,721,545,13572,13454,27023,689,667,8161,9043,489,515,9332,10227,19559,1170,1703,5154,6034,467,583,6786,8328,15109,712,1675,896,1257,142,236,1751,3171,4918,5786,6129,94905,100319,6256,5934,106949,112382,219328,103,55,6338,5983,458,363,6894,6399,13293,608,290,13410,13289,754,713,14774,14291,29058,239,130,6831,6469,368,340,7443,6943,14380,159,87,4831,4788,368,238,5353,5119,10470,270,221,9100,10107,586,487,9957,10815,20777,421,349,12232,14186,719,650,13372,15186,28560,721,657,14862,16500,855,733,16438,17893,34326,1095,870,14471,14895,759,651,16322,16420,32744,981,832,9233,10052,499,499,10710,11374,22082,1202,1672,5356,6290,369,525,6933,8478,15414,981,2178
113,51,51,4893,4659,384,360,5335,5069,10400,318,162,10680,10236,547,511,11541,10907,22448,91,80,5424,5074,299,193,5823,5344,11165,66,41,4394,4310,384,152,4844,4506,9344,149,103,7747,8210,772,373,8666,8687,17349,194,188,9098,9494,665,368,9958,10048,20006,311,274,9346,9329,504,320,10161,9934,20091,429,363,7313,7199,351,305,8096,7861,15961,392,388,4904,5131,289,254,5584,5775,11361,557,871,2535,3134,202,284,3297,4292,7590,316,889,391,696,61,122,766,1713,2476,2880,3411,66721,67471,4463,3248,74063,74135,148201,59,43,4867,4795,365,367,5301,5209,10509,376,172,10129,9681,531,537,11042,10386,21427,146,77,5153,4896,269,250,5570,5225,10796,82,66,4462,4458,409,246,4952,4768,9716,147,127,7574,8043,740,381,8457,8547,17009,215,226,8403,8925,709,347,9322,9503,18826,304,370,9366,9357,616,380,10288,10111,20398,570,462,8080,7949,452,335,9100,8748,17847,504,441,5374,5574,320,264,6196,6288,12483,625,864,2763,3246,222,255,3605,4373,7982,396,1059
114,55,28,3461,3260,265,301,3785,3590,7371,272,141,8592,8425,506,494,9376,9055,18435,106,59,4169,4011,229,176,4501,4246,8744,53,44,2496,2383,144,125,2693,2552,5249,116,105,5021,5452,313,310,5452,5870,11319,229,184,7220,8220,398,395,7847,8796,16638,364,314,8139,8667,464,387,8963,9362,18328,595,433,7835,8674,398,363,8828,9475,18299,512,454,6265,6543,352,322,7124,7319,14448,662,986,3350,3607,283,334,4292,4928,9225,338,918,487,660,76,148,895,1723,2619,3305,3674,57041,59881,3414,3366,63758,66919,130682,77,36,3581,3536,260,260,3917,3839,7758,363,165,7910,7844,457,458,8732,8465,17197,157,75,4034,3960,251,197,4434,4234,8665,98,52,2797,2692,304,156,3198,2906,6104,144,132,4806,5213,510,307,5462,5654,11117,222,217,6741,7623,514,359,7481,8199,15678,480,409,8240,9073,585,437,9309,9916,19221,676,583,8472,9453,470,414,9618,10450,20065,691,620,7346,7729,407,344,8443,8702,17142,745,1046,3840,4042,294,343,4880,5435,10315,553,1211
115,53,39,6249,5895,358,372,6659,6306,12969,296,153,14965,14167,613,564,15874,14882,30756,119,66,7939,7699,248,246,8307,8012,16319,93,61,6298,6056,249,267,6640,6386,13025,126,98,9901,10849,468,459,10504,11407,21907,137,122,13822,15573,567,566,14528,16260,30787,168,174,14383,15235,551,484,15098,15889,30991,285,224,11398,10990,417,340,12094,11555,23648,232,299,4882,4539,230,206,5341,5046,10386,394,841,2132,2558,138,183,2658,3579,6240,304,1017,399,647,48,90,752,1757,2501,2210,3099,92372,94206,3876,3770,98457,101074,199529,63,38,6500,6095,289,253,6858,6388,13242,386,176,15326,14456,470,475,16181,15108,31287,135,83,8020,7451,246,227,8397,7763,16162,119,73,6589,6351,252,218,6957,6642,13602,167,132,9471,10093,397,364,10037,10592,20631,160,145,14028,15971,539,570,14722,16684,31400,207,253,15055,15831,571,499,15837,16584,32414,307,312,12340,12611,467,432,13118,13357,26479,422,420,6979,6734,278,250,7680,7400,15081,457,861,2594,2719,140,158,3185,3739,6922,411,1230
116,122,75,10460,9776,1118,1028,11699,10887,22584,618,339,20977,19958,1427,1392,23020,21688,44710,172,130,9715,9262,586,434,10479,9827,20302,138,107,9035,9240,663,468,9836,9821,19658,265,195,18640,20489,1332,1063,20239,21749,41991,365,377,19045,19641,1252,1023,20658,21042,41702,498,556,15970,16558,981,805,17452,17923,35373,828,750,11146,11221,662,560,12629,12536,25160,654,803,5200,5651,362,415,6212,6868,13084,726,1410,2127,2547,280,306,3127,4273,7398,277,848,254,434,53,90,579,1374,1957,4669,5599,122563,124787,8699,7590,135940,137979,273920,175,110,12113,11478,924,826,13212,12415,25624,909,394,22012,20777,1177,1134,24097,22303,46396,279,185,10344,10045,582,500,11207,10727,21931,185,131,9689,9586,671,454,10544,10169,20712,319,308,21084,22910,1368,997,22772,24210,46983,414,454,20806,21751,1224,881,22447,23081,45533,634,837,17841,18049,932,830,19408,19722,39129,1051,1211,12909,13431,696,608,14658,15251,29901,1029,1110,6536,6731,397,389,7967,8230,16197,858,1627,2498,2857,214,263,3575,4750,8322,435,1256
117,44,21,4284,4198,1116,953,5448,5174,10616,145,61,5918,5732,1292,1170,7355,6963,14316,52,31,4184,4693,1040,941,5280,5665,10949,66,65,10136,11487,3295,2933,13499,14484,27984,184,134,26438,25405,7160,5756,33778,31287,65065,336,222,18920,15288,4485,3046,23742,18547,42293,455,407,12204,10908,2894,2059,15550,13373,28921,591,511,8433,7874,2115,1516,11143,9902,21040,624,686,4799,4598,1265,919,6683,6205,12888,768,1140,2253,2483,695,636,3714,4261,7976,319,921,390,571,165,256,875,1754,2621,3578,4199,97952,93232,25525,20188,127056,117614,244671,45,22,5654,5299,705,615,6401,5929,12336,183,73,6672,6491,754,669,7613,7233,14848,70,51,4209,4622,659,536,4941,5204,10140,87,56,11328,12754,2084,1791,13493,14605,28099,177,191,32832,31703,4886,3947,37897,35841,73740,345,260,22285,18713,2770,1942,25400,20915,46318,516,452,14738,12113,1869,1325,17128,13896,31018,645,640,10086,9478,1348,1053,12083,11174,23253,683,766,5615,5406,805,637,7102,6799,13903,860,1237,2517,2592,470,436,3850,4263,8111,402,930
118,50,43,5702,5422,844,824,6598,6294,12888,149,92,9370,9033,1196,1005,10712,10123,20842,69,46,5452,5428,686,589,6201,6058,12265,38,40,8224,8691,1540,1097,9803,9820,19622,99,104,19380,21390,3680,2904,23156,24401,47551,143,161,15953,16618,2630,1983,18728,18759,37486,216,237,11905,13090,1842,1409,13969,14734,28696,275,337,10056,10706,1481,1175,11816,12212,24031,399,481,5785,6585,855,790,7040,7856,14892,707,1303,3787,5039,704,824,5195,7167,12362,539,1516,838,1354,216,404,1594,3272,4865,2683,4342,96455,103349,15675,13002,114806,120690,235498,65,31,7011,6725,740,682,7821,7435,15257,198,114,10421,10136,969,819,11586,11068,22656,83,48,5488,5329,556,448,6129,5821,11947,73,50,8711,9400,1274,1003,10061,10451,20509,83,112,21252,23220,3288,2555,24628,25888,50512,168,168,17466,18425,2274,1789,19906,20382,40286,231,280,13136,13907,1568,1239,14936,15432,30368,356,410,10428,11283,1128,945,11916,12643,24550,435,527,6661,7543,791,725,7886,8789,16679,685,1277,3636,4422,466,559,4787,6257,11040,697,1778
119,172,88,15228,14151,2087,1869,17478,16105,33588,610,313,29788,28039,2471,2383,32871,30729,63606,217,139,14575,14248,1043,875,15830,15269,31095,187,126,15550,15884,1381,1170,17113,17180,34298,386,339,32316,33624,2685,2523,35395,36483,71870,595,554,32396,34127,2496,2320,35490,37002,72487,900,1038,28539,29556,2123,1890,31567,32484,64049,1490,1399,21613,21631,1557,1387,24651,24421,49071,1552,1947,13908,14931,1103,1164,16568,18042,34609,2251,3766,8450,10373,886,1174,11582,15310,26896,1202,3238,1635,2549,283,512,3122,6305,9423,9569,12953,213989,219100,18111,17263,241667,249325,490997,215,121,17164,16286,1711,1577,19087,17985,37076,926,412,30689,29219,2196,1883,33814,31517,65326,316,185,15428,14489,999,805,16742,15478,32222,231,165,16830,16658,1251,1060,18312,17893,36201,491,410,36382,37646,2777,2506,39655,40558,80216,699,704,33125,35296,2176,2078,36004,38082,74082,1150,1427,31062,32071,2008,1827,34216,35325,69542,1833,1984,23440,24306,1580,1393,26855,27688,54539,2084,2340,14768,15537,1034,981,17889,18864,36752,2644,4050,8374,9471,738,925,11752,14444,26200,1685,3961
120,50,36,6667,6229,793,653,7506,6913,14420,197,103,11254,10936,940,857,12391,11897,24288,77,50,5942,5739,519,404,6539,6197,12735,75,51,7831,8119,886,748,8793,8923,17713,176,135,19222,20898,1957,1715,21356,22752,44109,232,203,17896,19744,1620,1498,19748,21441,41191,316,319,14293,15684,1248,1094,15856,17097,32952,504,492,10572,11046,930,768,12005,12309,24314,666,818,6207,6745,538,567,7419,8132,15546,1036,1818,3428,4168,417,514,4877,6502,11376,632,1659,652,1116,155,246,1436,3021,4461,3956,5684,103962,110435,10008,9059,117925,125175,243105,57,51,8062,7757,724,607,8842,8411,17251,247,133,12002,11614,815,654,13065,12407,25475,86,55,6005,5963,390,325,6480,6339,12819,81,45,8647,8777,826,626,9550,9451,19005,162,137,21899,22889,1989,1666,24049,24692,48735,227,225,18981,20858,1455,1335,20661,22417,43082,401,378,15626,17228,1105,966,17132,18573,35708,580,591,11781,13089,739,755,13100,14432,27536,708,924,6861,7468,533,472,8102,8868,16971,1238,2022,3634,4080,394,429,5269,6526,11792,799,2058
121,89,52,10064,9295,666,644,10810,9989,20801,313,161,20222,19277,960,957,21491,20392,41882,124,64,10304,10275,511,482,10932,10828,21759,57,63,10228,10704,870,749,11159,11512,22666,172,153,22790,24686,2141,1896,25103,26727,51833,184,193,24211,27098,1658,1552,26050,28846,54899,206,279,22142,24734,1352,1189,23701,26200,49906,308,367,18088,19291,1076,1024,19473,20685,40159,390,546,9745,10753,632,650,10770,11946,22716,884,1736,6014,8073,483,742,7381,10548,17930,734,2478,1403,2550,234,591,2364,5620,7990,3464,6088,155202,166737,10570,10468,169239,183298,352538,108,60,11229,10801,610,530,11940,11389,23331,418,199,22114,21170,899,868,23434,22238,45672,145,86,10404,10366,502,426,11054,10880,21932,104,79,9945,10344,678,564,10732,10987,21724,154,160,23575,25897,1839,1685,25575,27739,53319,207,210,26061,29120,1584,1508,27857,30835,58698,231,327,24079,26393,1284,1166,25599,27886,53486,365,482,18776,20851,996,941,20135,22268,42407,485,655,12203,13201,645,618,13331,14477,27804,899,1584,6159,7551,412,559,7470,9687,17161,990,2895
122,64,28,7126,6849,576,507,7761,7387,15151,217,104,13452,12524,744,632,14413,13259,27668,77,59,6251,5892,363,288,6693,6243,12936,59,43,5645,5551,501,351,6207,5951,12155,122,97,13981,14701,1314,960,15418,15755,31177,146,138,16528,17617,1108,959,17781,18716,36490,178,195,13981,14679,889,686,15048,15561,30610,261,259,11492,12017,688,543,12444,12813,25256,284,353,6925,7315,402,437,7613,8110,15721,658,1220,4152,5475,440,617,5247,7310,12561,507,1624,973,1552,257,473,1733,3641,5372,2575,4118,100510,104170,7275,6463,110356,114744,225102,69,40,8232,7847,408,419,8716,8305,17021,314,146,14715,14004,580,471,15601,14623,30231,88,49,6495,6002,246,203,6827,6257,13090,71,61,5798,5509,366,274,6234,5841,12074,130,115,13474,14178,913,758,14524,15056,29574,159,174,17567,18946,929,810,18659,19929,38587,217,242,15695,16329,770,610,16680,17184,33857,299,294,11961,12668,618,534,12873,13500,26376,382,438,8255,8924,414,406,9056,9766,18822,677,1141,4170,5184,237,356,5078,6683,11765,786,1972
123,122,72,8031,7487,745,727,8907,8282,17194,596,306,17137,16654,1172,1180,18902,18142,37044,189,105,8868,8298,491,423,9546,8823,18370,124,96,7516,7503,521,428,8158,8026,16183,220,171,13572,14887,778,818,14572,15872,30446,292,302,14622,16097,799,797,15716,17199,32912,395,497,14373,15189,777,744,15544,16429,31974,657,626,9939,9761,549,514,11146,10907,22050,456,525,4117,4309,256,269,4833,5103,9930,502,988,1657,2145,169,259,2333,3391,5727,251,790,247,422,50,72,546,1286,1834,3802,4479,100091,102755,6306,6232,110200,113458,223656,156,91,8420,8098,601,597,9172,8784,17956,894,398,16278,16041,938,928,18113,17366,35483,295,172,8608,8281,494,418,9395,8876,18274,190,124,7609,7691,425,407,8228,8222,16451,289,253,14273,15496,739,714,15299,16468,31763,334,400,14932,16332,722,726,15988,17456,33449,451,657,14567,15629,724,687,15738,16977,32716,823,979,11969,12227,556,529,13347,13735,27090,769,770,5655,5789,306,291,6729,6849,13579,632,1091,2020,2415,173,214,2823,3716,6540,362,1028
124,149,66,9541,9021,685,689,10375,9784,20157,656,311,19803,19237,1120,1164,21576,20714,42295,214,127,10002,9936,529,485,10748,10549,21293,156,111,9345,9140,774,470,10272,9722,19992,265,224,17417,18193,1099,1017,18774,19427,38204,361,281,18156,19609,1036,997,19552,20889,40441,498,520,18181,19396,890,797,19571,20702,40274,764,683,13244,13275,669,589,14680,14542,29218,589,666,6008,6657,385,372,6980,7696,14683,695,1350,2823,3797,284,370,3804,5518,9325,350,1190,486,868,67,174,898,2232,3133,4699,5521,125001,129138,7530,7117,137227,141776,279002,171,105,9760,9484,670,626,10603,10219,20827,893,371,18678,18277,1011,901,20584,19552,40134,275,161,9758,9515,460,436,10498,10112,20615,197,129,9113,9121,716,473,10023,9724,19744,326,272,17225,18149,1022,944,18567,19363,37937,435,365,18106,19476,995,931,19540,20780,40314,547,672,17849,19567,1022,925,19416,21163,40583,894,938,15626,16165,870,728,17391,17826,35218,824,873,7911,8500,523,451,9255,9822,19077,758,1357,3181,3789,277,386,4214,5536,9745,522,1520
125,151,77,11195,10716,1433,1448,12777,12240,25015,457,280,21638,20480,1919,1606,24013,22366,46380,187,124,11385,10659,990,711,12565,11496,24058,126,101,12474,12429,1679,964,14281,13491,27772,365,311,26013,26018,3479,2106,29859,28430,58288,632,507,23735,24099,2554,1744,26914,26354,53264,823,783,19987,20230,1778,1288,22598,22305,44900,1106,976,14867,14771,1187,886,17159,16631,33794,1085,1245,8851,9177,682,694,10617,11120,21737,1354,2521,4513,5891,506,644,6375,9056,15427,672,1911,776,1314,150,317,1592,3548,5141,6967,8833,155435,155787,16361,12405,178761,177028,355782,142,128,13929,13295,1315,1266,15389,14686,30070,629,359,22660,21538,1663,1413,24952,23313,48261,253,134,11648,10792,885,638,12790,11562,24353,207,149,13730,13308,1483,986,15416,14448,29866,429,364,32661,32606,3520,2267,36606,35238,71844,715,688,25573,25654,2229,1571,28517,27916,56431,1067,1153,21969,22228,1737,1330,24778,24717,49491,1392,1525,16413,16914,1140,885,18945,19329,38269,1418,1587,9828,10027,681,637,11930,12253,24179,1623,2556,4780,5331,491,682,6896,8566,15463,939,2298
126,40,13,4138,3895,300,279,4484,4189,8672,151,69,8874,8301,531,441,9552,8810,18365,66,40,5125,4528,238,234,5428,4800,10229,55,32,5647,5748,484,425,6181,6197,12383,115,86,9240,9808,749,643,10103,10525,20627,184,135,10313,11520,651,653,11148,12304,23450,220,233,9769,10602,597,546,10584,11381,21965,244,274,7364,7611,435,382,8044,8260,16304,293,426,4338,5038,264,273,4904,5739,10635,551,1020,2905,3859,235,360,3694,5237,8930,385,1301,574,975,101,165,1058,2444,3504,2301,3627,68291,71875,4593,4389,75178,79882,155064,39,30,4626,4407,237,223,4901,4657,9557,176,76,9077,8393,330,264,9582,8733,18309,63,46,5150,4639,201,152,5412,4840,10250,60,40,5990,6307,377,336,6426,6687,13113,95,75,10795,11033,584,535,11477,11646,23120,142,163,10439,11514,433,414,11014,12092,23104,244,234,10463,11231,399,398,11105,11866,22975,315,326,8241,8729,353,306,8908,9361,18271,355,478,4767,5465,212,214,5339,6154,11488,599,1048,2895,3524,183,221,3675,4793,8466,560,1487
127,129,75,11194,10637,1612,1432,12936,12150,25085,479,264,24768,23269,2205,2078,27458,25613,53072,159,97,12061,11543,784,691,13001,12335,25335,154,106,11599,11603,778,727,12537,12444,24976,275,281,20873,23005,1612,1615,22762,24897,47653,495,456,23193,24007,1765,1613,25452,26079,51526,801,961,20293,21229,1432,1280,22520,23473,45993,1286,1201,13658,13189,1006,907,15952,15299,31253,1206,1636,7278,7543,643,638,9125,9815,18933,1274,2303,3030,3362,414,465,4713,6129,10843,474,1213,366,492,84,158,922,1864,2782,6732,8586,148310,149884,12326,11607,167375,170082,337452,176,92,11764,11263,1246,1161,13189,12509,25696,832,394,24696,23773,1673,1585,27201,25752,52949,258,164,13286,12488,750,614,14299,13264,27562,201,130,11977,11941,707,661,12887,12735,25622,452,396,22400,24067,1495,1444,24351,25901,50255,668,726,22651,24614,1394,1418,24715,26755,51470,1291,1592,22512,22761,1409,1253,25215,25603,50815,1811,2022,15754,16131,1062,1026,18624,19173,37804,1823,2102,8190,8187,704,666,10721,10963,21677,1611,2835,3568,3635,403,480,5580,6948,12531,711,1598
128,65,41,6251,6055,382,387,6706,6476,13183,308,128,12765,12361,540,522,13611,13010,26621,92,49,6912,6758,342,241,7350,7048,14397,65,54,6427,6162,385,315,6877,6521,13398,136,117,12543,12842,814,600,13488,13557,27048,129,133,13758,14773,695,602,14580,15512,30098,181,223,13716,14383,596,505,14494,15114,29601,287,271,10815,10963,477,432,11577,11661,23238,273,333,5773,6378,320,313,6365,7025,13396,576,1035,3575,4636,300,447,4445,6118,10566,336,1056,639,958,131,245,1107,2259,3367,2446,3441,93173,96265,4983,4607,100601,104312,204913,86,46,6760,6398,342,257,7186,6706,13883,411,191,12724,12282,388,365,13521,12835,26360,136,72,6510,6330,204,166,6846,6562,13410,100,58,6400,6302,281,227,6777,6588,13364,150,125,11924,12475,677,571,12750,13176,25924,156,172,13866,15048,643,493,14668,15714,30386,219,251,13765,14736,578,470,14568,15460,30021,327,330,11839,12164,470,399,12631,12886,25520,380,424,7077,7663,291,287,7749,8376,16124,586,1073,3779,4656,229,353,4595,6079,10672,562,1430
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,7,0,0,0,8,0,8,0,0,13,5,0,0,16,5,22,0,0,10,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,3,0,37,7,50,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,3,0,3,0,0,5,5,0,0,5,5,10,0,0,4,3,3,0,12,3,14,0,0,8,15,0,0,9,19,27,0,0,8,17,0,0,15,17,26,0,4,8,9,0,3,12,14,27,0,0
199,7,0,188,186,30,37,216,222,439,0,10,236,220,27,20,259,257,514,8,6,284,231,19,26,309,262,574,4,9,546,442,74,55,627,506,1134,26,15,1165,871,167,111,1359,991,2353,48,21,966,507,150,53,1163,582,1744,51,38,676,458,103,40,824,541,1365,64,40,522,460,83,43,668,543,1211,29,23,274,169,44,19,347,211,562,18,18,76,58,18,18,112,92,205,10,24,12,9,6,5,27,35,66,270,200,4938,3624,717,424,5924,4248,10175,0,0,274,218,30,25,305,247,554,11,12,270,257,48,30,330,299,627,15,9,305,306,66,56,387,374,757,13,9,564,532,127,78,700,609,1313,29,20,1105,962,362,180,1499,1161,2654,60,44,893,539,415,147,1370,731,2101,69,46,721,514,427,109,1216,671,1895,78,55,616,574,264,89,963,719,1680,60,36,443,259,114,51,625,346,968,25,19,89,54,23,15,147,94,241,19,42
201,43,38,3747,3762,291,274,4086,4072,8150,336,158,8861,8568,462,441,9657,9170,18823,102,64,4858,4668,217,196,5175,4927,10109,91,71,3905,3955,214,187,4204,4213,8417,169,125,6811,7176,394,352,7373,7654,15031,233,235,8204,9193,472,398,8916,9831,18745,362,380,8661,9232,440,380,9462,9989,19454,509,442,7250,7479,375,328,8142,8250,16386,446,388,4562,4800,322,335,5325,5526,10847,588,960,2367,3050,280,375,3236,4386,7623,337,911,369,666,97,153,806,1732,2538,3213,3782,59602,62550,3562,3408,66376,69745,136120,66,48,4418,4296,294,248,4781,4596,9381,425,209,8608,8377,411,373,9445,8963,18411,181,91,4870,4762,240,214,5297,5066,10359,127,76,4289,4366,245,190,4656,4637,9297,195,158,7036,7669,401,325,7630,8150,15783,297,293,8358,9239,442,377,9097,9911,19005,437,470,9016,9678,497,419,9950,10566,20515,716,636,8388,8928,482,391,9590,9957,19547,575,554,5462,5807,355,326,6388,6684,13071,602,912,2605,3108,249,306,3466,4328,7791,418,1038
