SA2_MAINCODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
107011132,0,0,3,0,0,0,3,7,9,0,10,3,3,93,33,32,10,0,0,0,0,0,5,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,37,9,0,10,3,8,96,60,65,80,88,72,36,39,9,52,626,3,0,0,0,0,0,0,0,11,33,61,40,58,18,23,259,0,0,0,0,0,0,7,0,6,8,9,3,0,0,0,36,0,0,0,0,0,5,7,13,58,78,95,59,65,7,29,415,0,0,0,0,0,0,0,0,12,17,10,6,12,0,8,69,0,0,0,0,0,4,3,22,64,45,18,44,17,0,16,235,0,0,0,0,0,0,3,0,16,4,5,0,3,4,4,39,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,14,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,12,0,0,0,4,0,3,4,3,5,13,0,7,0,0,9,51
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,3,5,0,0,0,0,11,15,0,28,8,3,239,90,78,46,17,4,3,0,0,18,540,0,0,0,0,0,5,0,0,0,0,0,0,0,0,82,93,12,0,27,11,11,259,122,130,167,135,133,83,90,22,113,1328,0,3,0,0,0,0,3,6,22,47,82,52,98,67,45,428,0,0,0,0,0,0,7,3,19,11,11,6,7,0,3,67,0,0,0,0,0,0,0,20,74,141,142,105,141,40,58,720,0,0,0,0,0,0,3,4,14,20,18,17,23,11,15,129,3,0,0,0,3,3,12,23,81,95,43,91,35,9,37,444,0,0,0,0,4,10,9,14,19,14,8,3,11,3,8,103,0,0,0,0,0,0,5,3,12,3,0,3,3,0,3,37,0,0,0,0,0,0,0,0,0,7,4,4,5,3,9,30,0,3,7,3,0,16,25,11,41,18,13,4,3,0,18,156
107011545,3,0,0,0,0,0,0,3,15,0,28,13,5,349,61,74,22,3,3,0,0,0,26,597,3,0,3,0,0,11,3,0,3,0,0,0,0,0,55,74,21,0,38,18,15,381,101,130,137,91,77,32,25,3,95,1160,4,0,0,0,0,0,0,0,17,32,59,29,33,7,21,201,0,0,0,0,0,0,0,5,7,12,3,0,0,0,0,37,0,0,0,0,0,0,0,6,88,73,62,27,35,3,20,319,0,0,0,0,0,0,3,4,13,13,14,4,0,0,3,54,3,0,3,0,3,5,11,29,103,77,26,36,15,3,30,348,0,0,0,0,3,9,13,21,22,16,7,3,0,0,15,113,3,0,0,0,0,3,3,3,3,5,0,0,0,0,4,36,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,14,0,0,7,3,3,25,30,20,87,35,6,7,3,0,45,281
107011546,0,0,0,0,0,0,0,3,16,8,37,3,6,260,69,62,15,5,0,0,0,0,28,521,0,0,4,0,0,4,4,3,0,0,0,0,0,0,42,55,13,9,44,5,17,278,95,93,82,62,53,17,20,7,80,882,0,0,0,0,0,0,0,7,10,22,20,9,12,14,10,114,0,0,0,0,0,0,0,3,5,3,0,3,0,0,5,28,0,0,0,0,0,0,8,3,33,48,41,20,20,3,14,194,0,0,0,0,0,0,0,0,7,4,7,6,4,0,3,30,0,0,0,0,0,4,9,21,70,45,12,16,7,0,11,206,5,0,0,0,4,3,13,13,18,8,3,0,0,0,11,76,0,0,0,0,0,0,0,3,3,3,0,0,0,0,5,21,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,12,3,0,3,3,3,26,30,35,46,32,21,9,3,0,27,235
107011547,0,0,0,0,0,0,0,0,6,0,12,3,4,187,46,46,15,4,0,3,0,0,6,328,0,0,0,0,0,5,0,0,0,0,0,0,0,0,29,37,7,0,15,9,3,195,61,68,53,25,24,17,16,8,46,541,0,0,0,0,0,0,0,0,3,8,14,9,12,5,4,59,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,13,0,0,0,0,0,0,0,3,26,25,37,16,14,5,5,123,0,0,0,0,0,0,0,0,3,5,5,5,4,3,0,22,0,0,0,0,0,3,6,7,21,14,8,16,3,0,3,81,0,0,0,0,0,0,0,0,3,3,4,0,0,0,4,21,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,4,3,12,8,3,3,3,0,3,48
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,4,0,0,3,0,0,7,10,0,12,8,7,176,60,65,22,12,0,3,0,0,14,385,0,0,0,0,0,0,0,0,3,0,0,0,0,0,57,65,14,3,14,12,15,200,83,111,169,167,141,71,56,15,91,1165,0,0,4,0,0,0,0,3,35,53,79,63,77,31,40,402,0,0,0,0,0,0,0,0,16,16,9,6,3,3,5,66,0,0,0,0,0,3,0,20,127,168,141,76,89,9,49,697,0,0,0,0,0,0,0,3,18,30,30,18,11,7,6,118,3,0,0,3,3,3,11,13,118,116,36,70,26,3,24,426,0,3,0,0,7,8,3,6,5,14,3,4,0,0,6,57,0,0,0,0,0,0,4,3,5,3,3,4,0,3,5,40,0,0,0,0,0,0,0,0,0,0,5,7,7,0,0,24,0,0,4,3,0,8,11,9,23,10,0,5,3,0,19,97
107031137,0,0,0,0,0,0,0,5,6,0,14,3,3,140,46,33,20,4,0,0,0,0,13,287,0,0,0,0,0,8,0,3,0,0,0,0,0,0,41,51,8,0,16,0,7,156,75,68,114,71,51,18,14,0,68,669,0,0,0,0,0,0,3,0,12,29,29,35,16,8,14,145,0,0,0,0,0,0,0,3,10,6,0,3,0,0,3,31,0,0,0,0,0,0,0,11,50,58,54,29,27,8,14,248,0,0,0,0,0,0,0,0,7,7,13,3,4,0,6,40,0,0,0,0,0,0,8,21,47,50,19,20,9,3,17,192,0,0,0,0,0,3,5,10,14,3,0,0,0,0,4,46,0,0,0,0,0,3,0,0,3,3,0,0,0,0,6,18,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,13,3,0,0,0,3,5,10,7,16,4,3,3,0,0,12,66
107031138,0,0,0,0,4,0,0,6,3,3,12,7,5,119,87,101,76,19,12,11,6,4,19,487,0,0,0,0,0,9,4,0,0,0,0,0,0,0,59,66,3,3,17,9,6,143,117,151,140,103,90,55,64,22,92,1019,0,0,0,0,0,0,0,0,5,12,22,16,33,28,11,136,0,0,0,0,0,0,3,3,5,10,0,3,3,0,5,39,0,0,0,0,0,0,0,9,30,49,54,21,41,14,24,255,0,0,0,0,0,0,0,0,7,7,9,10,8,4,6,42,0,0,0,0,0,0,3,15,35,23,5,21,16,3,8,129,0,0,0,0,0,3,6,3,4,3,0,4,0,0,3,38,0,0,0,0,0,0,0,0,3,4,0,5,0,0,3,15,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,12,0,0,0,0,0,4,4,3,13,6,4,5,0,0,7,57
107031139,0,0,0,0,0,0,0,3,3,0,12,5,0,69,55,52,47,27,9,0,0,0,6,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,46,3,0,10,9,3,84,79,80,108,72,50,46,46,17,61,666,0,0,0,0,0,0,0,4,3,9,24,33,56,26,15,173,0,0,0,0,0,0,0,0,4,3,8,0,5,0,3,37,0,0,0,0,0,0,0,0,36,56,57,38,55,9,26,285,0,0,0,0,0,0,4,0,4,5,6,4,14,0,4,43,0,0,0,0,0,0,0,3,25,26,10,36,6,0,6,117,0,0,0,0,0,3,3,4,3,4,0,4,0,0,3,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,3,0,0,0,6,14,0,0,0,0,0,5,3,3,14,9,5,0,0,0,12,45
107031140,0,0,0,0,0,0,0,3,3,0,10,3,6,92,60,75,49,15,8,3,5,4,12,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,54,11,0,11,0,12,114,77,121,115,87,80,62,45,23,74,841,0,0,0,0,0,0,0,3,4,17,23,17,43,20,19,153,0,0,0,0,0,0,0,3,11,7,9,7,3,0,5,47,0,0,0,0,0,0,3,7,27,66,55,40,50,18,29,305,0,0,0,0,0,0,0,3,4,8,8,10,7,5,6,51,0,0,0,0,0,0,7,5,33,33,5,29,11,5,12,141,0,0,0,0,0,3,0,6,11,4,0,7,3,0,10,40,0,0,0,0,0,0,0,0,3,0,0,5,0,0,6,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,3,3,3,10,4,4,0,4,0,8,39
107031141,0,0,4,0,0,0,0,6,3,7,23,12,0,200,77,91,44,16,7,3,0,0,16,493,0,0,0,0,0,10,0,0,0,0,0,0,0,0,72,80,5,7,28,14,8,229,108,137,158,147,132,103,72,14,98,1261,0,0,3,0,0,0,0,3,11,56,82,60,109,51,46,422,0,0,0,0,0,3,0,10,15,15,8,7,7,0,8,67,0,5,0,0,0,4,5,16,83,148,163,78,114,20,42,676,0,0,0,0,0,0,0,0,4,16,35,20,27,9,3,112,3,0,0,4,3,0,13,23,88,88,38,90,24,4,26,402,0,0,0,0,0,7,7,6,23,5,9,3,0,0,6,77,0,0,0,0,0,0,0,0,3,6,0,4,0,0,8,25,0,0,0,0,0,0,0,0,3,6,8,6,3,3,0,25,0,0,3,0,0,8,9,11,17,13,10,3,0,0,16,90
107031142,3,3,0,0,0,0,0,6,5,0,17,5,3,194,66,66,26,7,4,0,0,0,15,409,0,0,0,0,0,4,3,0,0,0,0,0,0,0,38,56,9,0,21,8,15,214,91,96,142,112,86,42,29,10,70,951,0,0,0,0,0,0,3,3,18,24,42,37,48,23,19,221,0,0,0,0,0,0,0,0,12,9,7,0,3,0,4,42,3,3,3,0,0,0,3,4,53,80,79,49,60,18,26,385,0,0,0,0,0,3,0,3,10,9,11,6,12,3,5,65,0,0,0,0,0,3,14,16,61,59,25,37,20,3,23,268,0,0,0,0,0,4,3,15,8,17,0,3,0,3,3,60,0,0,0,0,0,0,0,0,7,3,3,4,0,0,7,20,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,13,0,0,3,6,0,12,11,18,31,21,5,3,0,0,13,128
107031143,0,0,5,0,0,0,0,12,13,6,39,15,13,532,164,136,49,12,9,0,0,0,56,1048,3,0,0,0,0,7,3,6,3,0,0,0,0,0,85,116,18,10,45,23,21,581,215,218,288,194,158,50,59,12,165,2054,3,0,0,0,0,0,3,3,32,42,71,37,48,22,28,291,0,0,0,0,0,0,3,13,11,8,9,0,0,0,4,58,3,0,0,0,0,0,3,17,112,113,105,52,45,12,48,504,0,0,0,0,0,0,3,3,18,29,32,13,3,3,6,103,0,0,3,0,0,0,23,49,146,96,25,51,19,5,32,445,0,0,0,0,3,4,14,35,42,14,8,4,8,0,19,144,0,0,0,0,0,0,0,7,13,3,7,3,0,0,4,43,0,0,0,0,0,0,0,0,11,0,9,3,3,0,0,25,3,0,6,4,6,40,37,33,79,41,17,9,4,0,53,348
107041144,3,0,0,0,4,3,0,17,36,5,41,18,8,374,163,150,82,22,13,9,4,5,34,964,0,0,3,0,0,9,3,3,3,0,0,0,0,0,109,135,39,5,48,24,26,419,212,218,228,178,179,116,129,51,159,2027,0,0,0,0,0,0,3,10,18,50,73,65,102,64,44,433,0,0,0,0,0,3,3,12,18,16,12,3,14,4,10,88,0,0,0,0,0,0,5,15,78,133,161,117,141,37,60,737,0,0,0,0,0,0,0,0,15,22,22,11,25,10,13,122,3,0,0,0,4,3,6,29,98,94,32,98,26,13,25,436,0,0,0,3,3,8,10,17,24,13,12,8,3,3,10,117,0,0,0,0,0,0,0,3,0,0,4,6,0,0,3,27,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,11,3,0,4,0,7,23,24,27,66,28,13,12,3,3,21,242
107041145,4,0,3,0,3,0,0,12,7,3,22,3,0,271,119,101,39,10,7,3,4,0,21,616,0,0,0,0,0,8,0,5,0,0,0,0,0,0,85,100,10,3,25,11,16,311,160,173,187,148,126,77,78,17,122,1460,0,0,0,0,0,3,0,0,13,25,48,36,53,43,23,236,0,0,0,0,0,3,0,3,12,15,7,4,3,0,11,60,0,0,0,0,0,4,5,7,71,130,127,56,74,11,39,532,0,0,0,0,0,0,0,0,8,23,16,17,14,3,11,90,0,0,0,0,0,0,11,18,79,74,21,66,22,11,21,316,0,0,0,0,0,12,4,12,14,11,0,6,0,0,9,74,0,0,0,0,0,0,3,4,3,6,0,6,3,0,3,31,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,3,0,4,0,0,18,18,27,42,16,7,3,3,3,27,175
107041146,0,3,3,0,0,0,0,15,17,3,31,7,24,322,134,161,99,38,9,3,7,7,25,887,0,0,3,0,0,6,0,3,0,0,0,0,0,0,119,134,23,3,32,19,41,366,185,232,258,158,177,129,154,57,159,1997,0,0,0,0,0,0,0,4,14,33,82,66,129,88,46,474,0,0,0,0,0,4,3,6,15,20,10,9,5,0,8,91,0,3,0,0,0,3,3,17,98,138,180,139,177,43,44,851,0,0,0,0,0,0,0,0,13,13,40,11,23,12,10,126,0,0,3,0,0,3,10,30,88,82,51,92,34,14,30,445,0,0,0,3,8,12,10,17,6,17,10,11,7,3,8,112,0,0,0,0,0,0,0,0,10,13,0,3,3,4,3,37,0,0,0,0,0,0,0,0,0,0,3,3,6,4,10,35,3,4,3,5,5,18,11,20,56,18,15,8,6,4,16,202
107041147,0,0,0,3,0,0,0,6,3,0,6,3,0,60,32,34,21,3,4,3,0,0,5,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,36,3,4,8,8,3,67,42,51,63,66,78,66,88,36,48,637,0,0,0,0,0,0,0,3,9,15,34,25,63,46,39,244,0,0,0,0,0,0,0,3,6,10,6,3,9,3,3,56,0,0,0,0,0,0,0,6,57,91,103,64,103,31,47,498,0,0,0,0,0,0,0,0,6,15,17,20,14,10,10,92,0,0,0,0,3,0,5,9,50,55,21,72,13,3,16,241,0,0,0,0,3,0,6,3,7,11,6,8,0,0,0,47,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,10,0,0,3,0,0,3,8,3,11,9,7,0,0,0,3,44
107041148,3,3,3,0,8,0,0,12,7,3,19,3,7,91,49,58,50,15,11,3,0,0,8,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,74,9,3,23,3,10,99,66,99,137,103,100,88,129,57,104,1028,0,0,0,0,0,0,0,4,11,8,34,39,80,57,28,267,0,0,0,0,0,3,0,3,17,13,12,3,14,3,7,81,0,0,0,0,0,0,3,4,30,79,91,85,133,28,29,487,0,0,0,0,0,4,0,0,14,10,8,14,8,11,12,83,0,0,0,0,0,0,0,8,38,57,17,89,29,7,26,270,0,0,0,0,0,0,6,0,12,8,6,9,4,0,7,57,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3,16,5,0,0,0,3,7,7,3,12,10,7,3,4,0,4,66
107041150,0,0,5,3,0,0,0,14,12,4,22,8,11,321,127,145,70,9,3,0,3,0,21,761,0,0,0,3,0,5,3,3,0,0,0,0,0,0,87,98,17,6,27,15,22,347,162,199,236,146,166,127,134,41,120,1767,0,0,0,0,0,0,0,0,17,28,67,69,111,90,36,434,0,0,0,0,0,5,0,3,16,16,19,11,3,3,0,85,4,0,0,0,0,0,3,10,82,142,213,146,220,32,49,909,0,0,0,0,0,0,0,0,12,24,26,18,31,16,12,138,0,0,3,0,0,3,5,30,73,102,39,90,26,17,35,420,0,0,0,0,0,5,10,10,15,8,7,6,5,0,8,86,0,0,0,0,0,0,3,3,5,3,0,3,0,0,3,25,0,0,0,0,0,0,0,0,0,3,7,9,9,0,6,28,0,0,0,0,3,17,16,14,35,21,10,3,8,0,12,143
107041548,0,4,3,0,0,4,0,17,41,0,17,7,10,104,66,105,60,25,18,10,10,9,21,485,0,0,0,0,0,3,0,0,0,0,0,0,0,0,88,91,44,6,26,12,21,128,111,151,195,178,184,131,130,58,126,1512,0,0,0,0,0,0,0,3,6,12,16,13,36,21,4,108,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,17,3,0,0,0,0,3,4,3,23,18,33,11,24,6,13,147,0,0,0,0,0,0,0,0,3,4,6,5,4,3,3,32,0,0,0,0,0,0,5,7,27,33,4,19,5,3,14,126,0,0,0,4,0,3,3,9,5,4,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,5,0,7,11,17,13,15,17,3,0,3,3,10,112
107041549,3,4,3,0,0,0,4,15,32,0,32,10,8,201,65,61,41,15,4,8,4,6,19,504,0,0,3,0,0,3,0,0,0,0,0,0,0,0,86,96,39,7,37,23,31,225,99,132,212,151,147,82,86,28,122,1420,0,0,0,0,0,0,0,3,9,25,46,39,59,38,18,248,0,0,0,0,0,3,4,3,10,12,5,0,6,9,4,57,0,0,0,0,0,4,6,6,44,72,102,46,94,17,26,428,0,0,0,0,0,0,0,0,6,11,17,11,26,6,8,89,0,0,0,0,0,4,9,31,65,55,19,54,15,6,15,275,0,0,0,3,10,6,9,12,19,8,6,0,4,0,9,79,0,0,0,0,0,0,0,0,8,7,0,0,0,0,5,30,0,0,0,0,0,0,0,3,3,3,3,0,3,0,5,21,10,3,8,4,4,28,46,22,39,21,8,8,6,3,23,237
108011151,0,0,0,0,0,0,0,3,3,0,9,0,0,91,36,32,20,6,7,0,0,3,10,229,0,0,0,0,0,3,0,0,0,0,0,0,0,0,39,45,11,0,19,9,12,114,74,63,89,58,33,22,15,9,61,579,0,0,3,0,0,0,0,3,10,9,9,7,8,3,15,73,0,0,0,0,0,0,0,3,3,8,0,0,0,0,3,24,0,0,0,0,0,6,4,8,42,27,20,8,15,0,16,150,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,19,0,0,0,0,0,3,4,19,29,21,4,10,3,0,14,107,0,0,0,0,0,3,4,7,8,3,3,0,0,0,9,37,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,13,3,17,17,3,0,0,0,0,3,62
108011152,4,0,0,0,0,0,0,10,12,3,45,5,13,473,243,217,137,31,16,18,3,3,42,1273,0,0,0,0,0,5,6,4,0,5,0,0,0,0,113,145,13,5,56,23,27,530,314,290,307,136,92,55,59,26,169,2095,0,0,0,0,3,0,0,10,29,32,24,15,23,12,20,167,0,0,0,0,0,0,6,14,13,8,10,3,3,3,8,70,0,0,0,0,0,3,3,20,73,68,51,19,25,8,26,291,0,0,0,0,0,7,3,3,3,16,10,12,5,0,9,62,0,0,0,0,5,7,16,23,51,27,12,20,3,0,12,162,0,0,0,0,0,9,8,9,19,6,3,0,0,0,8,59,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,10,3,0,0,3,6,24,12,16,34,10,0,0,0,0,21,145
108011153,0,0,0,0,0,0,0,6,10,0,15,5,9,141,67,63,44,12,3,3,4,7,18,403,0,0,0,0,0,3,0,0,0,0,0,0,0,0,64,76,19,0,18,18,20,170,115,104,105,48,23,17,13,11,96,778,0,0,0,0,0,0,0,3,17,9,7,3,3,0,6,52,0,0,0,0,0,3,7,5,13,10,0,4,0,0,4,45,0,0,0,0,0,0,3,14,35,35,19,0,4,5,15,131,0,0,0,0,0,0,0,3,3,3,0,3,3,0,3,18,0,0,0,0,0,0,10,9,33,18,3,6,0,0,12,90,0,0,0,0,3,9,3,6,14,8,0,0,0,0,0,46,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,15,12,14,13,6,0,3,0,0,9,71
